"Year","Gross","Net","Conventional.Accounting","Economic.Sector","Sector","Category","Sub.Category.1","Sub.Category.2","Sub.Category.3","Gas","MT.CO2e.AR5.20.yr","MT.CO2e.AR4.100.yr","Average_Fahrenheit_Temperature"
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants (Transportation)","CO2",98590,98590,53.3
2007,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Military","Distillate Fuel","CH4",4400,1467,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants (Transportation)","CO2",0,0,53.3
2007,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","Biogenic CO2",7503,7503,53.3
2007,"Yes","Yes","No","Waste","Waste","Waste Combustion","Out-of-State Waste Combustion","Not Applicable","Not Applicable","CH4",17064,5688,53.3
2007,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Residual Fuel","CH4",0,0,53.3
2007,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Direct Electricity Imports","Not Applicable","Coal","CO2",0,0,53.3
2007,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Direct Electricity Imports","Not Applicable","Distillate Fuel","CO2",552,552,53.3
2007,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Direct Electricity Imports","Not Applicable","Natural Gas","CO2",401042,401042,53.3
2007,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Industrial/Commercial","Gasoline","CH4",6878,2293,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Distillate Fuel","CO2",1287,1287,53.3
2007,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Public Nonhighway","Gasoline","CH4",6791,2264,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants","N2O",208,208,53.3
2007,"Yes","Yes","Yes","Transportation","IPPU","Product Use","ODS Substitutes","Transportation HVAC","Not Applicable","HFCs",2636283,923765,53.3
2007,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","N2O",38,39,53.3
2007,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","N2O",8806,8839,53.3
2007,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Coal","N2O",1044,1048,53.3
2007,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","CO2",293895,293895,53.3
2007,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Petroleum Coke","N2O",0,0,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Asphalt and Road Oil","N2O",915,919,53.3
2007,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Other","Diesel","Biogenic CO2",7914,7914,53.3
2007,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Industrial/Commercial","Gasoline","CO2",262181,262181,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Asphalt and Road Oil","CO2",324734,324734,53.3
2007,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Public Nonhighway","Gasoline","CO2",12777,12777,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Coal","CO2",78524,78524,53.3
2007,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","CH4",87214,29071,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants (Transportation)","N2O",202,203,53.3
2007,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Transportation","Nonroad - Pipelines","Natural Gas","CO2",698250,698250,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Miscellaneous Petroleum Products","CO2",15186,15186,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Miscellaneous Petroleum Products","N2O",0,0,53.3
2007,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Natural Gas","N2O",543,545,53.3
2007,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Distillate Fuel","CH4",11275,3758,53.3
2007,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Agricultural","Gasoline","CO2",83614,83614,53.3
2007,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Construction","Gasoline","Biogenic CO2",0,0,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Waxes","N2O",0,0,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Distillate Fuel","N2O",9,9,53.3
2007,"No","No","No","Excluded","AFOLU","Land","Wetlands","Palustrine Wetlands","Not Applicable","CH4",11914514,3971505,53.3
2007,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Transportation","Nonroad - Pipelines","Natural Gas","CH4",1167,389,53.3
2007,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Coal","CH4",547566,182522,53.3
2007,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Recreational Vehicle","Gasoline","Biogenic CO2",16756,16756,53.3
2007,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","N2O",369,371,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Miscellaneous Petroleum Products","CO2",0,0,53.3
2007,"Yes","Yes","Yes","Waste","Waste","Wastewater","Centralized Wastewater","Not Applicable","Not Applicable","CH4",1290107,430036,53.3
2007,"Yes","Yes","Yes","Buildings","IPPU","Product Use","ODS Substitutes","Industrial","Not Applicable","HFCs",12508,5143,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","N2O",980,984,53.3
2007,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","Biogenic CO2",0,0,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Coal","N2O",344,345,53.3
2007,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Residual Fuel","CO2",8043,8043,53.3
2007,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Natural Gas","N2O",2739,2749,53.3
2007,"No","No","No","Excluded","AFOLU","Land","Wetlands","Waterbodies","Not Applicable","CH4",629974,209991,53.3
2007,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Residual Fuel","CH4",6341,2114,53.3
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Natural Gas","N2O",14291,14345,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Public Nonhighway","Gasoline","CO2",12474,12474,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Military","Distillate Fuel","CH4",2138,713,53.1
2008,"Yes","No","No","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Wood","Biogenic CO2",530466,530466,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Distillate Fuel","CO2",12076243,12076243,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants (Transportation)","CO2",91533,91533,53.1
2008,"Yes","Yes","Yes","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","CO2",1389724,1389724,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Residual Fuel","CH4",0,0,53.1
2008,"No","No","No","Excluded","Energy","Imported Fossil Fuels","Transportation","Bunker (Vessel)","Distillate Fuel","CO2",21939,21939,53.1
2008,"No","No","No","Excluded","Energy","Imported Fossil Fuels","Transportation","Bunker (Vessel)","Residual Fuel","CO2",632105,632105,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","CH4",2920,973,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Natural Gas","CO2",21352957,21352957,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Residual Fuel","CH4",2766,922,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Distillate Fuel","CH4",5486,1829,53.1
2008,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","Biogenic CO2",0,0,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Petroleum Coke","CH4",35,12,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Waxes","N2O",0,0,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Asphalt and Road Oil","CH4",0,0,53.1
2008,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Agricultural","Gasoline","Biogenic CO2",0,0,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Distillate Fuel","CH4",144142,48047,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Kerosene","CO2",53134,53134,53.1
2008,"Yes","No","No","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","biogenic CO2",921747,921747,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Wood","CH4",5014,1671,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Wood","N2O",10028,10066,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Distillate Fuel","CH4",373,124,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Metals","Iron and Steel","Not Applicable","Not Applicable","CH4",35,12,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Natural Gas","CO2",21592554,21592554,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","LPG","N2O",176,176,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Petroleum Coke","CH4",129,43,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Petroleum Coke","CO2",211790,211790,53.1
2008,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","Biogenic CO2",4769,4769,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Kerosene","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Special Naphthas","CO2",46121,46121,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Residual Fuel","CO2",2329696,2329696,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Residual Fuel","CH4",2200,733,53.1
2008,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Residual Fuel","Biogenic CO2",0,0,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Grassland","Grassland Remaining Grassland","Not Applicable","CO2",-223658,-223658,53.1
2008,"Yes","Yes","No","Waste","Waste","Solid Waste Management","Out-of-State Solid Waste Disposal","Not Applicable","Not Applicable","CH4",12067593,4022531,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Distillate Fuel","CO2",5089,5089,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Residual Fuel","CO2",0,0,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Coal","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Waxes","CO2",15401,15401,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Waxes","CH4",0,0,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Cropland","Land Converted to Cropland","Not Applicable","CO2",1075828,1075828,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Distillate Fuel","N2O",23,23,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Direct Electricity Imports","Not Applicable","Distillate Fuel","CO2",1560,1560,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Lubricants (Transportation)","CH4",0,0,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","LPG","N2O",630,632,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Distillate Fuel","N2O",12989,13039,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Forest Fire","Not Applicable","N2O",2640,2650,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Road","Gasoline","CH4",437051,145684,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Kerosene","CH4",643,214,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","LPG","N2O",8,8,53.1
2008,"Yes","Yes","Yes","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","CH4",68452,22817,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","LPG","CH4",2793,931,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Military","Distillate Fuel","CO2",40058,40058,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Coal","CO2",161202,161202,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Metals","Lead","Not Applicable","Not Applicable","CO2",46791,46791,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Coal","N2O",714,717,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Petroleum Coke","N2O",2080,2088,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Coal","CO2",18680567,18680567,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Military","Residual Fuel","CH4",0,0,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Residual Fuel","N2O",2592,2602,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Residual Fuel","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Agriculture","AFOLU","Livestock","Manure Management","Not Applicable","Not Applicable","N2O",270362,271386,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Kerosene","N2O",121,122,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","LPG","CO2",396291,396291,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Special Naphthas","N2O",0,0,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Grassland","Land Converted to Grassland","Not Applicable","CO2",-554855,-554855,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","N2O",4412,4429,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Forest Fire","Not Applicable","CH4",13440,4480,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Coal - Coking","CH4",0,0,53.1
2008,"Yes","Yes","Yes","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","N2O",28414,28522,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Military","Residual Fuel","CO2",0,0,53.1
2008,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Distillate Fuel","Biogenic CO2",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Distillate Fuel","N2O",2146,2154,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Minerals","Cement","Not Applicable","Not Applicable","CO2",716196,716196,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Kerosene","CH4",61,20,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Natural Gas","CH4",178461,59487,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Coal","CH4",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","LPG","CH4",24,8,53.1
2008,"Yes","Yes","Yes","Agriculture","AFOLU","Livestock","Animal Feeding","Not Applicable","Not Applicable","CH4",11622122,3874041,53.1
2008,"No","No","No","Excluded","Energy","Fuel Combustion","Transportation","Bunker (Vessel)","Distillate Fuel","Biogenic CO2",1450,1450,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Lubricants","CO2",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Lubricants","CH4",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Lubricants","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Lubricants (Transportation)","CO2",0,0,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","N2O",3031,3043,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","HFCs",4364,5011,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Asphalt and Road Oil","CO2",317714,317714,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Other","Distillate Fuel","CH4",67489,22496,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Public Nonhighway","Gasoline","CH4",1241,414,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Natural Gas","N2O",11218,11260,53.1
2008,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Public Nonhighway","Gasoline","Biogenic CO2",2252,2252,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","CO2",26959,26959,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Coal","N2O",1648,1654,53.1
2008,"Yes","No","No","Waste","Waste","Waste Combustion","Out-of-State Waste Combustion","Not Applicable","Not Applicable","biogenic CO2",151339,151339,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Miscellaneous Petroleum Products","CO2",0,0,53.1
2008,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Diesel","Biogenic CO2",0,0,53.1
2008,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Military","Distillate Fuel","Biogenic CO2",533,533,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Settlements","Settlements Remaining Settlements","Not Applicable","CO2",430258,430258,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Lawn and Garden","Gasoline","CH4",29327,9776,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Military","Residual Fuel","N2O",0,0,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Public Nonhighway","Gasoline","CH4",6655,2218,53.1
2008,"Yes","Yes","No","Waste","Waste","Waste Combustion","Out-of-State Waste Combustion","Not Applicable","Not Applicable","CO2",424880,424880,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Public Nonhighway","Gasoline","N2O",2015,2023,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Coal","CO2",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Wood","N2O",13670,13722,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Minerals","Other Process Uses of Carbonates","Not Applicable","Not Applicable","CO2",218199,218199,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Asphalt and Road Oil","CO2",12101,12101,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Waxes","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Distillate Fuel","N2O",27181,27284,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Coal - Coking","CO2",609170,609170,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Residual Fuel","N2O",0,0,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Direct Electricity Imports","Not Applicable","Distillate Fuel","N2O",6,6,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Coal - Coking","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Coal - Other","CO2",22517,22517,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Coal - Other","CH4",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Coal - Other","N2O",0,0,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","CO2",2549839,2549839,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","NF3",12159,15294,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants (Transportation)","N2O",188,189,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Recreational Vehicle","Gasoline","CH4",65606,21869,53.1
2008,"Yes","No","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","Biogenic CO2",0,0,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Coal","CO2",586474,586474,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Distillate Fuel","CO2",69861,69861,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Natural Gas","CO2",4825784,4825784,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","LPG","CO2",51022,51022,53.1
2008,"Yes","Yes","No","Waste","Waste","Waste Combustion","Out-of-State Waste Combustion","Not Applicable","Not Applicable","CH4",17064,5688,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Coal","CH4",12138,4046,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Coal","N2O",196182,196925,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Distillate Fuel","CO2",347267,347267,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Settlements","Land Converted to Settlements","Not Applicable","CO2",1268633,1268633,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Natural Gas","CH4",18617793,6205931,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Petroleum Coke","CH4",19722,6574,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Natural Gas","CH4",36093,12031,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Natural Gas","N2O",34030,34159,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Natural Gas","CH4",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Natural Gas","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Petroleum Coke","CO2",349838,349838,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Minerals","Soda Ash","Not Applicable","Not Applicable","CO2",149343,149343,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Petroleum Coke","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Residual Fuel","CO2",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Residual Fuel","CH4",0,0,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Distillate Fuel","CH4",1653853,551284,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","LPG","CH4",233153,77718,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Jet Fuel","CH4",799263,266421,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Special Naphthas","CH4",0,0,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Coal","N2O",0,0,53.1
